model_id,prompt_mode,pair_id,pair_correct,self_correct,opponent_correct,flipped,same_action,both_parsed,error_type,domain,difficulty,self_prediction,opponent_prediction,safe_action,branching_action
qwen35_9b,bellman,cf_0020,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,QUARTZ,ZENITH,ZENITH,QUARTZ
qwen35_9b,bellman,cf_0021,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,ORBIT,ZENITH,ZENITH,ORBIT
qwen35_9b,bellman,cf_0022,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,ZENITH,RAVEN,RAVEN,ZENITH
qwen35_9b,bellman,cf_0023,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,SUMMIT,KITE,KITE,SUMMIT
qwen35_9b,bellman,cf_0024,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,WILLOW,QUARTZ,QUARTZ,WILLOW
qwen35_9b,bellman,cf_0025,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,VELVET,VELVET,ORBIT,VELVET
qwen35_9b,bellman,cf_0026,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,LANTERN,ORBIT,ORBIT,LANTERN
qwen35_9b,bellman,cf_0027,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,CIPHER,EMBER,EMBER,CIPHER
qwen35_9b,bellman,cf_0028,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,EMBER,ORBIT,ORBIT,EMBER
qwen35_9b,bellman,cf_0029,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,EMBER,VELVET,VELVET,EMBER
qwen35_9b,bellman,cf_0030,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,ZENITH,TIDAL,TIDAL,ZENITH
qwen35_9b,bellman,cf_0031,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,WILLOW,LANTERN,LANTERN,WILLOW
qwen35_9b,bellman,cf_0032,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,ORBIT,ORBIT,QUARTZ,ORBIT
qwen35_9b,bellman,cf_0033,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,EMBER,KITE,KITE,EMBER
qwen35_9b,bellman,cf_0034,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,VELVET,KITE,KITE,VELVET
qwen35_9b,bellman,cf_0035,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,WILLOW,TIDAL,TIDAL,WILLOW
qwen35_9b,bellman,cf_0036,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,CIPHER,LANTERN,LANTERN,CIPHER
qwen35_9b,bellman,cf_0037,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,CIPHER,RAVEN,RAVEN,CIPHER
qwen35_9b,bellman,cf_0038,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,CIPHER,ZENITH,ZENITH,CIPHER
qwen35_9b,bellman,cf_0039,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,LANTERN,VELVET,VELVET,LANTERN
qwen35_9b,bellman,cf_0040,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,VELVET,TIDAL,TIDAL,VELVET
qwen35_9b,bellman,cf_0041,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,ZENITH,LANTERN,LANTERN,ZENITH
qwen35_9b,bellman,cf_0042,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,WILLOW,RAVEN,RAVEN,WILLOW
qwen35_9b,bellman,cf_0043,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,2,ORBIT,TIDAL,TIDAL,ORBIT
qwen35_9b,bellman,cf_0044,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,WILLOW,KITE,KITE,WILLOW
qwen35_9b,bellman,cf_0045,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,CIPHER,CIPHER,WILLOW,CIPHER
qwen35_9b,bellman,cf_0046,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,QUARTZ,ORBIT,ORBIT,QUARTZ
qwen35_9b,bellman,cf_0047,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,2,KITE,KITE,RAVEN,KITE
qwen35_9b,bellman,cf_0048,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,LANTERN,CIPHER,CIPHER,LANTERN
qwen35_9b,bellman,cf_0049,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,RAVEN,VELVET,VELVET,RAVEN
qwen35_9b,bellman,cf_0050,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,KITE,KITE,LANTERN,KITE
qwen35_9b,bellman,cf_0051,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,RAVEN,CIPHER,CIPHER,RAVEN
qwen35_9b,bellman,cf_0052,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,CIPHER,RAVEN,RAVEN,CIPHER
qwen35_9b,bellman,cf_0053,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,ZENITH,ZENITH,TIDAL,ZENITH
qwen35_9b,bellman,cf_0054,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,ORBIT,KITE,KITE,ORBIT
qwen35_9b,bellman,cf_0055,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,RAVEN,ZENITH,ZENITH,RAVEN
qwen35_9b,bellman,cf_0056,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,SUMMIT,RAVEN,RAVEN,SUMMIT
qwen35_9b,bellman,cf_0057,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,ORBIT,WILLOW,WILLOW,ORBIT
qwen35_9b,bellman,cf_0058,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,VELVET,CIPHER,CIPHER,VELVET
qwen35_9b,bellman,cf_0059,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,EMBER,RAVEN,RAVEN,EMBER
qwen35_9b,bellman,cf_0060,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,ORBIT,RAVEN,RAVEN,ORBIT
qwen35_9b,bellman,cf_0061,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,2,EMBER,CIPHER,CIPHER,EMBER
qwen35_9b,bellman,cf_0062,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,EMBER,VELVET,VELVET,EMBER
qwen35_9b,bellman,cf_0063,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,RAVEN,RAVEN,QUARTZ,RAVEN
qwen35_9b,bellman,cf_0064,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,ORBIT,QUARTZ,QUARTZ,ORBIT
qwen35_9b,bellman,cf_0065,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,2,TIDAL,TIDAL,SUMMIT,TIDAL
qwen35_9b,bellman,cf_0066,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,TIDAL,VELVET,VELVET,TIDAL
qwen35_9b,bellman,cf_0067,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,QUARTZ,QUARTZ,ORBIT,QUARTZ
qwen35_9b,bellman,cf_0068,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,tool_agent,3,RAVEN,RAVEN,RAVEN,KITE
qwen35_9b,bellman,cf_0069,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,3,QUARTZ,QUARTZ,CIPHER,QUARTZ
qwen35_9b,bellman,cf_0070,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,QUARTZ,RAVEN,RAVEN,QUARTZ
qwen35_9b,bellman,cf_0071,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,VELVET,VELVET,CIPHER,VELVET
qwen35_9b,bellman,cf_0072,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,EMBER,WILLOW,WILLOW,EMBER
qwen35_9b,bellman,cf_0073,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,SUMMIT,LANTERN,LANTERN,SUMMIT
qwen35_9b,bellman,cf_0074,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,EMBER,WILLOW,WILLOW,EMBER
qwen35_9b,bellman,cf_0075,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,1,ORBIT,ORBIT,WILLOW,ORBIT
qwen35_9b,bellman,cf_0076,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,1,CIPHER,CIPHER,LANTERN,CIPHER
qwen35_9b,bellman,cf_0077,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,EMBER,LANTERN,LANTERN,EMBER
qwen35_9b,bellman,cf_0078,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,QUARTZ,TIDAL,TIDAL,QUARTZ
qwen35_9b,bellman,cf_0079,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,2,QUARTZ,SUMMIT,SUMMIT,QUARTZ
qwen35_9b,bellman,cf_0080,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,SUMMIT,SUMMIT,LANTERN,SUMMIT
qwen35_9b,bellman,cf_0081,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,ZENITH,EMBER,EMBER,ZENITH
qwen35_9b,bellman,cf_0082,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,2,QUARTZ,QUARTZ,ZENITH,QUARTZ
qwen35_9b,bellman,cf_0083,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,ORBIT,QUARTZ,QUARTZ,ORBIT
qwen35_9b,bellman,cf_0084,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,RAVEN,QUARTZ,QUARTZ,RAVEN
qwen35_9b,bellman,cf_0085,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,KITE,CIPHER,CIPHER,KITE
qwen35_9b,bellman,cf_0086,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,SUMMIT,ORBIT,ORBIT,SUMMIT
qwen35_9b,bellman,cf_0087,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,SUMMIT,WILLOW,WILLOW,SUMMIT
qwen35_9b,bellman,cf_0088,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,TIDAL,CIPHER,CIPHER,TIDAL
qwen35_9b,bellman,cf_0089,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,KITE,TIDAL,TIDAL,KITE
qwen35_9b,bellman,cf_0090,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,KITE,ORBIT,ORBIT,KITE
qwen35_9b,bellman,cf_0091,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,CIPHER,KITE,KITE,CIPHER
qwen35_9b,bellman,cf_0092,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,KITE,SUMMIT,SUMMIT,KITE
qwen35_9b,bellman,cf_0093,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,1,EMBER,EMBER,CIPHER,EMBER
qwen35_9b,bellman,cf_0094,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,WILLOW,EMBER,EMBER,WILLOW
qwen35_9b,bellman,cf_0095,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,RAVEN,KITE,KITE,RAVEN
qwen35_9b,bellman,cf_0096,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,LANTERN,VELVET,VELVET,LANTERN
qwen35_9b,bellman,cf_0097,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,2,SUMMIT,QUARTZ,QUARTZ,SUMMIT
qwen35_9b,bellman,cf_0098,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,QUARTZ,VELVET,VELVET,QUARTZ
qwen35_9b,bellman,cf_0099,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,logistics,2,QUARTZ,QUARTZ,EMBER,QUARTZ
qwen35_9b,bellman,cf_0100,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,LANTERN,RAVEN,RAVEN,LANTERN
qwen35_9b,bellman,cf_0101,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,RAVEN,VELVET,VELVET,RAVEN
qwen35_9b,bellman,cf_0102,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,ZENITH,ORBIT,ORBIT,ZENITH
qwen35_9b,bellman,cf_0103,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,TIDAL,RAVEN,RAVEN,TIDAL
qwen35_9b,bellman,cf_0104,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,3,KITE,KITE,SUMMIT,KITE
qwen35_9b,bellman,cf_0105,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,TIDAL,ORBIT,ORBIT,TIDAL
qwen35_9b,bellman,cf_0106,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,RAVEN,VELVET,VELVET,RAVEN
qwen35_9b,bellman,cf_0107,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,EMBER,CIPHER,CIPHER,EMBER
qwen35_9b,bellman,cf_0108,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,TIDAL,SUMMIT,SUMMIT,TIDAL
qwen35_9b,bellman,cf_0109,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,CIPHER,WILLOW,WILLOW,CIPHER
qwen35_9b,bellman,cf_0110,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,QUARTZ,WILLOW,WILLOW,QUARTZ
qwen35_9b,bellman,cf_0111,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,VELVET,LANTERN,LANTERN,VELVET
qwen35_9b,bellman,cf_0112,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,WILLOW,TIDAL,TIDAL,WILLOW
qwen35_9b,bellman,cf_0113,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,KITE,QUARTZ,QUARTZ,KITE
qwen35_9b,bellman,cf_0114,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,RAVEN,KITE,KITE,RAVEN
qwen35_9b,bellman,cf_0115,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,2,ZENITH,ORBIT,ORBIT,ZENITH
qwen35_9b,bellman,cf_0116,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,QUARTZ,LANTERN,LANTERN,QUARTZ
qwen35_9b,bellman,cf_0117,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,VELVET,ORBIT,ORBIT,VELVET
qwen35_9b,bellman,cf_0118,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,TIDAL,SUMMIT,SUMMIT,TIDAL
qwen35_9b,bellman,cf_0119,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,RAVEN,VELVET,VELVET,RAVEN
qwen35_9b,bellman,cf_0120,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,ORBIT,WILLOW,WILLOW,ORBIT
qwen35_9b,bellman,cf_0121,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,VELVET,VELVET,EMBER,VELVET
qwen35_9b,bellman,cf_0122,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,SUMMIT,EMBER,EMBER,SUMMIT
qwen35_9b,bellman,cf_0123,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,WILLOW,ORBIT,ORBIT,WILLOW
qwen35_9b,bellman,cf_0124,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,ZENITH,SUMMIT,SUMMIT,ZENITH
qwen35_9b,bellman,cf_0125,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,3,KITE,KITE,TIDAL,KITE
qwen35_9b,bellman,cf_0126,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,KITE,CIPHER,CIPHER,KITE
qwen35_9b,bellman,cf_0127,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,QUARTZ,KITE,KITE,QUARTZ
qwen35_9b,bellman,cf_0128,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,TIDAL,KITE,KITE,TIDAL
qwen35_9b,bellman,cf_0129,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,CIPHER,WILLOW,WILLOW,CIPHER
qwen35_9b,bellman,cf_0130,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,LANTERN,CIPHER,CIPHER,LANTERN
qwen35_9b,bellman,cf_0131,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,1,SUMMIT,SUMMIT,ZENITH,SUMMIT
qwen35_9b,bellman,cf_0132,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,ORBIT,LANTERN,LANTERN,ORBIT
qwen35_9b,bellman,cf_0133,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,2,SUMMIT,ORBIT,ORBIT,SUMMIT
qwen35_9b,bellman,cf_0134,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,LANTERN,KITE,KITE,LANTERN
qwen35_9b,bellman,cf_0135,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,LANTERN,KITE,KITE,LANTERN
qwen35_9b,bellman,cf_0136,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,CIPHER,KITE,KITE,CIPHER
qwen35_9b,bellman,cf_0137,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,2,CIPHER,CIPHER,RAVEN,CIPHER
qwen35_9b,bellman,cf_0138,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,ZENITH,EMBER,EMBER,ZENITH
qwen35_9b,bellman,cf_0139,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,VELVET,RAVEN,RAVEN,VELVET
qwen35_9b,bellman,cf_0140,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,ORBIT,TIDAL,TIDAL,ORBIT
qwen35_9b,bellman,cf_0141,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,RAVEN,ORBIT,ORBIT,RAVEN
qwen35_9b,bellman,cf_0142,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,CIPHER,ZENITH,ZENITH,CIPHER
qwen35_9b,bellman,cf_0143,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,WILLOW,VELVET,VELVET,WILLOW
qwen35_9b,bellman,cf_0144,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,WILLOW,ZENITH,ZENITH,WILLOW
qwen35_9b,bellman,cf_0145,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,RAVEN,ORBIT,ORBIT,RAVEN
qwen35_9b,bellman,cf_0146,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,1,LANTERN,LANTERN,EMBER,LANTERN
qwen35_9b,bellman,cf_0147,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,RAVEN,LANTERN,LANTERN,RAVEN
qwen35_9b,bellman,cf_0148,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,ZENITH,TIDAL,TIDAL,ZENITH
qwen35_9b,bellman,cf_0149,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,resource_game,1,LANTERN,LANTERN,ZENITH,LANTERN
qwen35_9b,bellman,cf_0150,0.0,0.0,1.0,0.0,1.0,1.0,safe_both,abstract_game,2,VELVET,VELVET,VELVET,LANTERN
qwen35_9b,bellman,cf_0151,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,CIPHER,CIPHER,VELVET,CIPHER
qwen35_9b,bellman,cf_0152,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,ZENITH,VELVET,VELVET,ZENITH
qwen35_9b,bellman,cf_0153,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,ORBIT,CIPHER,CIPHER,ORBIT
qwen35_9b,bellman,cf_0154,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,LANTERN,VELVET,VELVET,LANTERN
qwen35_9b,bellman,cf_0155,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,RAVEN,QUARTZ,QUARTZ,RAVEN
qwen35_9b,bellman,cf_0156,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,ZENITH,QUARTZ,QUARTZ,ZENITH
qwen35_9b,bellman,cf_0157,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,3,SUMMIT,SUMMIT,EMBER,SUMMIT
qwen35_9b,bellman,cf_0158,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,KITE,TIDAL,TIDAL,KITE
qwen35_9b,bellman,cf_0159,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,VELVET,WILLOW,WILLOW,VELVET
qwen35_9b,bellman,cf_0160,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,LANTERN,ORBIT,ORBIT,LANTERN
qwen35_9b,bellman,cf_0161,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,WILLOW,RAVEN,RAVEN,WILLOW
qwen35_9b,bellman,cf_0162,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,TIDAL,LANTERN,LANTERN,TIDAL
qwen35_9b,bellman,cf_0163,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,1,QUARTZ,QUARTZ,TIDAL,QUARTZ
qwen35_9b,bellman,cf_0164,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,WILLOW,RAVEN,RAVEN,WILLOW
qwen35_9b,bellman,cf_0165,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,EMBER,LANTERN,LANTERN,EMBER
qwen35_9b,bellman,cf_0166,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,WILLOW,ORBIT,ORBIT,WILLOW
qwen35_9b,bellman,cf_0167,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,CIPHER,RAVEN,RAVEN,CIPHER
qwen35_9b,bellman,cf_0168,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,2,ORBIT,ORBIT,KITE,ORBIT
qwen35_9b,bellman,cf_0169,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,cyber_defense,2,LANTERN,LANTERN,EMBER,LANTERN
qwen35_9b,bellman,cf_0170,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,tool_agent,2,RAVEN,RAVEN,ZENITH,RAVEN
qwen35_9b,bellman,cf_0171,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,ZENITH,TIDAL,TIDAL,ZENITH
qwen35_9b,bellman,cf_0172,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,QUARTZ,KITE,KITE,QUARTZ
qwen35_9b,bellman,cf_0173,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,KITE,EMBER,EMBER,KITE
qwen35_9b,bellman,cf_0174,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,abstract_game,3,WILLOW,WILLOW,ORBIT,WILLOW
qwen35_9b,bellman,cf_0175,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,EMBER,ZENITH,ZENITH,EMBER
qwen35_9b,bellman,cf_0176,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,EMBER,CIPHER,CIPHER,EMBER
qwen35_9b,bellman,cf_0177,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,RAVEN,KITE,KITE,RAVEN
qwen35_9b,bellman,cf_0178,0.0,1.0,0.0,0.0,1.0,1.0,branching_both,exploration,3,LANTERN,LANTERN,QUARTZ,LANTERN
qwen35_9b,bellman,cf_0179,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,3,RAVEN,SUMMIT,SUMMIT,RAVEN
qwen35_9b,cot,cf_0000,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,1,VELVET,TIDAL,TIDAL,VELVET
qwen35_9b,cot,cf_0001,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,1,KITE,SUMMIT,SUMMIT,KITE
qwen35_9b,cot,cf_0002,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,1,SUMMIT,WILLOW,WILLOW,SUMMIT
qwen35_9b,cot,cf_0003,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,1,EMBER,VELVET,VELVET,EMBER
qwen35_9b,cot,cf_0004,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,1,VELVET,RAVEN,RAVEN,VELVET
qwen35_9b,cot,cf_0005,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,1,ORBIT,CIPHER,CIPHER,ORBIT
qwen35_9b,cot,cf_0006,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,2,LANTERN,ZENITH,ZENITH,LANTERN
qwen35_9b,cot,cf_0007,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,2,SUMMIT,EMBER,EMBER,SUMMIT
qwen35_9b,cot,cf_0008,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,2,WILLOW,KITE,KITE,WILLOW
qwen35_9b,cot,cf_0009,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,2,TIDAL,ORBIT,ORBIT,TIDAL
qwen35_9b,cot,cf_0010,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,2,WILLOW,CIPHER,CIPHER,WILLOW
qwen35_9b,cot,cf_0011,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,resource_game,2,ORBIT,QUARTZ,QUARTZ,ORBIT
qwen35_9b,cot,cf_0012,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,abstract_game,3,VELVET,ORBIT,ORBIT,VELVET
qwen35_9b,cot,cf_0013,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,cyber_defense,3,VELVET,QUARTZ,QUARTZ,VELVET
qwen35_9b,cot,cf_0014,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,tool_agent,3,ZENITH,EMBER,EMBER,ZENITH
qwen35_9b,cot,cf_0015,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,logistics,3,WILLOW,LANTERN,LANTERN,WILLOW
qwen35_9b,cot,cf_0016,1.0,1.0,1.0,1.0,0.0,1.0,correct_flip,exploration,3,VELVET,ZENITH,ZENITH,VELVET
